Latitude, Longitude
15.973953,48.015179
15.973954,48.015180
15.973954,48.015180
15.973955,48.015180
15.973956,48.015181
15.973957,48.015181
15.973957,48.015182
15.973958,48.015182
15.973959,48.015182
15.973958,48.015183
15.973956,48.015183
15.973955,48.015183
15.973956,48.015183
15.973957,48.015184
15.973957,48.015184
15.973957,48.015185
15.973956,48.015185
15.973955,48.015186
15.973953,48.015186
15.973952,48.015187
15.973951,48.015188
15.973951,48.015188
15.973951,48.015189
15.973951,48.015189
15.973950,48.015189
15.973949,48.015190
15.973949,48.015190
15.973949,48.015191
15.973950,48.015191
15.973951,48.015191
15.973951,48.015191
15.973952,48.015191
15.973953,48.015191
15.973953,48.015190
15.973952,48.015189
15.973952,48.015189
15.973952,48.015188
15.973952,48.015187
15.973951,48.015187
15.973950,48.015187
15.973950,48.015187
15.973950,48.015187
15.973951,48.015187
15.973950,48.015187
15.973949,48.015187
15.973948,48.015187
15.973947,48.015186
15.973946,48.015185
15.973945,48.015185
15.973942,48.015185
15.973941,48.015186
15.973940,48.015185
15.973940,48.015185
15.973939,48.015184
15.973938,48.015182
15.973937,48.015181
15.973938,48.015181
15.973938,48.015180
15.973939,48.015179
15.973939,48.015179
15.973938,48.015178
15.973939,48.015179
15.973940,48.015179
15.973941,48.015178
15.973942,48.015178
15.973942,48.015178
15.973942,48.015178
15.973942,48.015178
15.973941,48.015179
15.973940,48.015179
15.973940,48.015180
15.973941,48.015180
15.973943,48.015179
15.973945,48.015179
15.973946,48.015178
15.973948,48.015178
15.973949,48.015178
15.973951,48.015178
15.973952,48.015178
15.973953,48.015178
15.973953,48.015177
15.973952,48.015177
15.973952,48.015177
15.973952,48.015176
15.973952,48.015177
15.973953,48.015178
15.973954,48.015178
15.973954,48.015179
15.973955,48.015180
15.973955,48.015180
15.973956,48.015180
15.973954,48.015181
15.973954,48.015181
15.973954,48.015180
15.973954,48.015179
15.973954,48.015179
15.973955,48.015179
15.973955,48.015180
15.973955,48.015180
15.973955,48.015180
15.973954,48.015181
15.973953,48.015181
15.973953,48.015181
15.973952,48.015181
15.973951,48.015181
15.973950,48.015181
15.973949,48.015181
15.973949,48.015181
15.973950,48.015181
15.973951,48.015182
15.973953,48.015183
15.973954,48.015183
15.973955,48.015183
15.973954,48.015183
15.973954,48.015183
15.973954,48.015183
15.973955,48.015183
15.973954,48.015183
15.973953,48.015183
15.973953,48.015184
15.973952,48.015185
15.973953,48.015185
15.973952,48.015185
15.973952,48.015185
15.973951,48.015186
15.973949,48.015186
15.973948,48.015186
15.973947,48.015185
15.973947,48.015185
15.973946,48.015186
15.973945,48.015185
15.973944,48.015185
15.973943,48.015184
15.973943,48.015184
15.973944,48.015184
15.973944,48.015184
15.973945,48.015183
15.973945,48.015184
15.973945,48.015184
15.973945,48.015184
15.973945,48.015184
15.973943,48.015183
15.973942,48.015183
15.973941,48.015184
15.973940,48.015183
15.973941,48.015183
15.973941,48.015182
15.973941,48.015182
15.973941,48.015181
15.973941,48.015181
15.973942,48.015181
15.973943,48.015181
15.973945,48.015181
15.973946,48.015181
15.973947,48.015181
15.973947,48.015181
15.973947,48.015182
15.973948,48.015182
15.973949,48.015182
15.973949,48.015182
15.973949,48.015181
15.973949,48.015180
15.973951,48.015180
15.973952,48.015180
15.973952,48.015180
15.973953,48.015181
15.973954,48.015181
15.973953,48.015182
15.973952,48.015181
15.973951,48.015181
15.973951,48.015181
15.973950,48.015180
15.973950,48.015179
15.973950,48.015178
15.973949,48.015177
15.973949,48.015177
15.973949,48.015177
15.973948,48.015177
15.973947,48.015178
15.973947,48.015179
15.973947,48.015180
15.973947,48.015180
15.973946,48.015180
15.973945,48.015181
15.973945,48.015182
15.973947,48.015182
15.973947,48.015181
15.973947,48.015181
15.973947,48.015181
15.973947,48.015181
15.973948,48.015181
15.973948,48.015181
15.973949,48.015182
15.973949,48.015183
15.973949,48.015183
15.973949,48.015183
15.973948,48.015183
15.973947,48.015183
15.973947,48.015184
15.973946,48.015185
15.973946,48.015185
15.973946,48.015186
15.973947,48.015186
15.973949,48.015186
15.973950,48.015185
15.973952,48.015185
15.973953,48.015186
15.973953,48.015186
15.973952,48.015186
15.973951,48.015186
15.973951,48.015187
15.973950,48.015188
15.973951,48.015189
15.973952,48.015189
15.973952,48.015189
15.973951,48.015189
15.973950,48.015189
15.973951,48.015189
15.973951,48.015189
15.973951,48.015189
15.973950,48.015190
15.973950,48.015191
15.973949,48.015193
15.973949,48.015194
15.973948,48.015195
15.973947,48.015197
15.973945,48.015197
15.973943,48.015197
15.973944,48.015196
15.973943,48.015196
15.973943,48.015195
15.973942,48.015195
15.973941,48.015193
15.973940,48.015192
15.973940,48.015191
15.973940,48.015190
15.973941,48.015190
15.973940,48.015189
15.973939,48.015188
15.973939,48.015187
15.973939,48.015185
15.973939,48.015184
15.973940,48.015183
15.973939,48.015182
15.973939,48.015181
15.973940,48.015180
15.973941,48.015179
15.973942,48.015178
15.973942,48.015178
15.973942,48.015178
15.973942,48.015178
15.973943,48.015178
15.973944,48.015177
15.973944,48.015177
15.973944,48.015178
15.973945,48.015177
15.973944,48.015177
15.973944,48.015177
15.973943,48.015178
15.973943,48.015178
15.973944,48.015178
15.973944,48.015178
15.973943,48.015179
15.973944,48.015179
15.973944,48.015180
15.973945,48.015180
15.973945,48.015180
15.973945,48.015181
15.973944,48.015182
15.973944,48.015183
15.973946,48.015184
15.973947,48.015185
15.973948,48.015186
15.973949,48.015186
15.973949,48.015186
15.973949,48.015186
15.973949,48.015185
15.973948,48.015185
15.973948,48.015185
15.973949,48.015186
15.973950,48.015186
15.973952,48.015187
15.973952,48.015187
15.973952,48.015188
15.973952,48.015188
15.973952,48.015189
15.973953,48.015191
15.973953,48.015192
15.973952,48.015193
15.973950,48.015194
15.973949,48.015195
15.973948,48.015196
15.973946,48.015197
15.973947,48.015197
15.973947,48.015197
15.973948,48.015197
15.973949,48.015197
15.973949,48.015196
15.973948,48.015196
15.973948,48.015196
15.973948,48.015196
15.973949,48.015196
15.973950,48.015196
15.973950,48.015195
15.973951,48.015195
15.973952,48.015194
15.973952,48.015193
15.973953,48.015192
15.973953,48.015191
15.973953,48.015190
15.973953,48.015190
15.973953,48.015190
15.973954,48.015190
15.973954,48.015191
15.973953,48.015191
15.973952,48.015191
15.973951,48.015190
15.973950,48.015190
15.973949,48.015190
15.973949,48.015190
15.973949,48.015191
15.973949,48.015191
15.973949,48.015192
15.973949,48.015193
15.973950,48.015193
15.973950,48.015193
15.973950,48.015193
15.973949,48.015192
15.973949,48.015191
15.973950,48.015190
15.973950,48.015190
15.973950,48.015190
15.973950,48.015189
15.973949,48.015189
15.973949,48.015188
15.973947,48.015188
15.973946,48.015188
15.973944,48.015188
15.973942,48.015188
15.973942,48.015187
15.973942,48.015187
15.973943,48.015186
15.973942,48.015186
15.973943,48.015186
15.973943,48.015186
15.973944,48.015186
15.973945,48.015186
15.973945,48.015186
15.973944,48.015186
15.973944,48.015185
15.973944,48.015185
15.973943,48.015186
15.973943,48.015185
15.973943,48.015185
15.973943,48.015184
15.973943,48.015184
15.973942,48.015184
15.973941,48.015184
15.973940,48.015183
15.973940,48.015183
15.973941,48.015183
15.973942,48.015183
15.973943,48.015183
15.973944,48.015183
15.973945,48.015182
15.973946,48.015182
15.973947,48.015181
15.973947,48.015180
15.973948,48.015179
15.973948,48.015178
15.973948,48.015178
15.973948,48.015177
15.973948,48.015176
15.973948,48.015175
15.973947,48.015174
15.973947,48.015173
15.973947,48.015173
15.973947,48.015173
15.973948,48.015173
15.973948,48.015174
15.973948,48.015175
15.973948,48.015176
15.973947,48.015177
15.973947,48.015177
15.973946,48.015177
15.973947,48.015177
15.973948,48.015177
15.973949,48.015178
15.973951,48.015178
15.973951,48.015178
15.973952,48.015179
15.973952,48.015179
15.973950,48.015179
15.973949,48.015179
15.973949,48.015179
15.973948,48.015179
15.973949,48.015179
15.973948,48.015178
15.973947,48.015178
15.973947,48.015178
15.973947,48.015178
15.973946,48.015178
15.973946,48.015178
15.973947,48.015178
15.973947,48.015178
15.973948,48.015178
15.973948,48.015178
15.973949,48.015177
15.973949,48.015177
15.973950,48.015177
15.973951,48.015177
15.973951,48.015176
15.973952,48.015177
15.973951,48.015177
15.973951,48.015177
15.973949,48.015177
15.973948,48.015177
15.973947,48.015177
15.973947,48.015177
15.973947,48.015177
15.973947,48.015176
15.973948,48.015176
15.973947,48.015175
15.973947,48.015175
15.973946,48.015174
15.973947,48.015175
15.973947,48.015175
15.973947,48.015176
15.973947,48.015175
15.973947,48.015175
15.973947,48.015176
15.973947,48.015175
15.973948,48.015175
15.973948,48.015175
15.973949,48.015174
15.973950,48.015174
15.973951,48.015175
15.973951,48.015175
15.973951,48.015177
15.973950,48.015177
15.973950,48.015177
15.973950,48.015178
15.973950,48.015178
15.973949,48.015178
15.973949,48.015178
15.973949,48.015179
15.973948,48.015180
15.973948,48.015181
15.973950,48.015181
15.973951,48.015182
15.973952,48.015182
15.973952,48.015183
15.973952,48.015184
15.973952,48.015184
15.973951,48.015185
15.973951,48.015186
15.973950,48.015185
15.973950,48.015185
15.973949,48.015183
15.973949,48.015182
15.973950,48.015182
15.973951,48.015182
15.973952,48.015182
15.973952,48.015182
15.973952,48.015183
15.973952,48.015183
15.973951,48.015183
15.973951,48.015183
15.973951,48.015184
15.973951,48.015185
15.973952,48.015185
15.973953,48.015186
15.973953,48.015186
15.973953,48.015186
15.973952,48.015187
15.973951,48.015188
15.973950,48.015189
15.973949,48.015189
15.973948,48.015189
15.973947,48.015189
15.973945,48.015189
15.973943,48.015189
15.973941,48.015189
15.973940,48.015190
15.973939,48.015190
15.973938,48.015189
15.973938,48.015189
15.973939,48.015189
15.973939,48.015188
15.973938,48.015188
15.973937,48.015188
15.973938,48.015188
15.973938,48.015188
15.973938,48.015187
15.973938,48.015186
15.973938,48.015185
15.973937,48.015184
15.973937,48.015184
15.973937,48.015184
15.973937,48.015185
15.973937,48.015185
15.973939,48.015186
15.973939,48.015185
15.973938,48.015185
15.973937,48.015185
15.973937,48.015185
15.973937,48.015184
15.973938,48.015184
15.973940,48.015184
15.973940,48.015184
15.973940,48.015184
15.973939,48.015184
15.973938,48.015184
15.973938,48.015184
15.973939,48.015184
15.973941,48.015183
15.973940,48.015184
15.973941,48.015185
15.973941,48.015186
15.973941,48.015186
15.973941,48.015187
15.973942,48.015187
15.973943,48.015188
15.973944,48.015188
15.973944,48.015188
15.973945,48.015188
15.973945,48.015189
15.973945,48.015189
15.973944,48.015189
15.973943,48.015190
15.973943,48.015192
15.973943,48.015193
15.973944,48.015194
15.973945,48.015194
15.973947,48.015196
15.973947,48.015198
15.973948,48.015199
15.973949,48.015201
15.973949,48.015203
15.973950,48.015204
15.973951,48.015204
15.973952,48.015204
15.973952,48.015204
15.973952,48.015204
15.973953,48.015203
15.973953,48.015203
15.973954,48.015203
15.973955,48.015203
15.973955,48.015202
15.973957,48.015202
15.973958,48.015201
15.973959,48.015201
15.973960,48.015200
15.973960,48.015200
15.973959,48.015200
15.973956,48.015200
15.973955,48.015200
15.973954,48.015200
15.973953,48.015199
15.973953,48.015198
15.973953,48.015198
15.973953,48.015197
15.973954,48.015197
15.973954,48.015196
15.973953,48.015195
15.973952,48.015195
15.973951,48.015194
15.973949,48.015194
15.973948,48.015193
15.973948,48.015192
15.973948,48.015193
15.973948,48.015193
15.973948,48.015194
15.973948,48.015194
15.973949,48.015194
15.973951,48.015193
15.973951,48.015192
15.973952,48.015191
15.973953,48.015191
15.973952,48.015190
15.973952,48.015190
15.973951,48.015190
15.973951,48.015189
15.973951,48.015189
15.973950,48.015188
15.973951,48.015188
15.973951,48.015187
15.973951,48.015187
15.973950,48.015186
15.973950,48.015186
15.973949,48.015186
15.973947,48.015186
15.973947,48.015186
15.973947,48.015186
15.973946,48.015186
15.973945,48.015186
15.973944,48.015185
15.973944,48.015185
15.973943,48.015185
15.973942,48.015186
15.973941,48.015186
15.973941,48.015186
15.973942,48.015186
15.973943,48.015186
15.973943,48.015187
15.973944,48.015187
15.973945,48.015187
15.973946,48.015188
15.973948,48.015188
15.973949,48.015188
15.973949,48.015188
15.973949,48.015188
15.973949,48.015189
15.973949,48.015189
15.973949,48.015190
15.973949,48.015191
15.973949,48.015191
15.973949,48.015191
15.973948,48.015190
15.973948,48.015189
15.973948,48.015188
15.973949,48.015188
15.973951,48.015187
15.973952,48.015187
15.973953,48.015186
15.973954,48.015187
15.973953,48.015187
15.973953,48.015188
15.973953,48.015189
15.973952,48.015190
15.973951,48.015190
15.973951,48.015191
15.973951,48.015192
15.973950,48.015192
15.973950,48.015192
15.973952,48.015191
15.973952,48.015191
15.973952,48.015190
15.973952,48.015189
15.973952,48.015188
15.973953,48.015187
15.973953,48.015186
15.973954,48.015186
15.973954,48.015186
15.973955,48.015187
15.973955,48.015187
15.973956,48.015187
15.973956,48.015189
15.973956,48.015190
15.973956,48.015191
15.973955,48.015193
15.973954,48.015194
15.973952,48.015195
15.973952,48.015197
15.973952,48.015197
15.973952,48.015198
15.973952,48.015199
15.973952,48.015200
15.973951,48.015200
15.973950,48.015200
15.973950,48.015201
15.973949,48.015202
15.973949,48.015203
15.973948,48.015204
15.973949,48.015205
15.973949,48.015205
15.973950,48.015205
15.973950,48.015205
15.973951,48.015205
15.973950,48.015205
15.973949,48.015205
15.973949,48.015205
15.973949,48.015204
15.973949,48.015203
15.973948,48.015202
15.973946,48.015201
15.973945,48.015200
15.973944,48.015198
15.973944,48.015196
15.973944,48.015195
15.973945,48.015194
15.973946,48.015194
15.973948,48.015194
15.973948,48.015194
15.973949,48.015193
15.973949,48.015192
15.973949,48.015192
15.973948,48.015191
15.973948,48.015192
15.973947,48.015192
15.973947,48.015192
15.973946,48.015192
15.973946,48.015192
15.973947,48.015192
15.973947,48.015191
15.973948,48.015191
15.973949,48.015191
15.973948,48.015190
15.973947,48.015189
15.973947,48.015189
15.973947,48.015188
15.973948,48.015187
15.973948,48.015186
15.973948,48.015186
15.973949,48.015185
15.973950,48.015184
15.973950,48.015183
15.973950,48.015183
15.973950,48.015183
15.973951,48.015183
15.973952,48.015183
15.973953,48.015183
15.973953,48.015183
15.973953,48.015183
15.973953,48.015183
15.973955,48.015183
15.973956,48.015182
15.973956,48.015181
15.973956,48.015180
15.973956,48.015181
15.973955,48.015181
15.973955,48.015181
15.973954,48.015181
15.973954,48.015180
15.973954,48.015181
15.973955,48.015181
15.973955,48.015181
15.973956,48.015183
15.973955,48.015184
15.973955,48.015184
15.973956,48.015185
15.973955,48.015186
15.973955,48.015187
15.973954,48.015188
15.973954,48.015189
15.973955,48.015190
15.973955,48.015191
15.973954,48.015191
15.973954,48.015192
15.973953,48.015193
15.973953,48.015193
15.973952,48.015194
15.973952,48.015194
15.973952,48.015195
15.973952,48.015195
15.973952,48.015196
15.973952,48.015196
15.973952,48.015197
15.973953,48.015197
15.973954,48.015198
15.973954,48.015199
15.973953,48.015200
15.973954,48.015200
15.973954,48.015201
15.973954,48.015202
15.973953,48.015203
15.973953,48.015204
15.973952,48.015205
15.973953,48.015205
15.973953,48.015205
15.973952,48.015205
15.973951,48.015205
15.973951,48.015205
15.973952,48.015204
15.973953,48.015204
15.973953,48.015204
15.973953,48.015205
15.973952,48.015205
15.973951,48.015204
15.973950,48.015204
15.973948,48.015204
15.973946,48.015203
15.973945,48.015202
15.973945,48.015202
15.973945,48.015201
15.973945,48.015201
15.973945,48.015200
15.973945,48.015198
15.973946,48.015197
15.973947,48.015196
15.973948,48.015195
15.973948,48.015193
15.973948,48.015192
15.973949,48.015191
15.973949,48.015190
15.973950,48.015190
15.973950,48.015189
15.973948,48.015189
15.973947,48.015189
15.973946,48.015189
15.973946,48.015188
15.973947,48.015188
15.973948,48.015189
15.973950,48.015189
15.973951,48.015189
15.973951,48.015188
15.973951,48.015187
15.973951,48.015187
15.973951,48.015187
15.973952,48.015187
15.973953,48.015188
15.973953,48.015188
15.973954,48.015189
15.973955,48.015189
15.973956,48.015189
15.973956,48.015189
15.973956,48.015188
15.973956,48.015189
15.973955,48.015189
15.973955,48.015188
15.973955,48.015189
15.973956,48.015189
15.973956,48.015190
15.973956,48.015190
15.973956,48.015190
15.973956,48.015191
15.973955,48.015191
15.973954,48.015190
15.973954,48.015190
15.973954,48.015189
15.973954,48.015188
15.973954,48.015188
15.973955,48.015187
15.973956,48.015188
15.973955,48.015188
15.973955,48.015189
15.973954,48.015189
15.973954,48.015189
15.973953,48.015189
15.973951,48.015188
15.973949,48.015188
15.973947,48.015187
15.973946,48.015187
15.973947,48.015188
15.973948,48.015189
15.973948,48.015189
15.973949,48.015190
15.973949,48.015191
15.973948,48.015191
15.973948,48.015192
15.973948,48.015193
15.973948,48.015194
15.973948,48.015194
15.973948,48.015194
15.973947,48.015195
15.973948,48.015195
15.973947,48.015195
15.973947,48.015195
15.973948,48.015195
15.973947,48.015195
15.973948,48.015195
15.973947,48.015196
15.973948,48.015197
15.973949,48.015197
15.973947,48.015198
15.973948,48.015198
15.973948,48.015200
15.973948,48.015200
15.973949,48.015200
15.973950,48.015201
15.973950,48.015201
15.973949,48.015202
15.973949,48.015202
15.973949,48.015203
15.973950,48.015204
15.973951,48.015204
15.973950,48.015205
15.973950,48.015205
15.973950,48.015205
15.973950,48.015205
15.973950,48.015205
15.973949,48.015206
15.973949,48.015206
15.973950,48.015205
15.973950,48.015205
15.973951,48.015205
15.973951,48.015204
15.973950,48.015203
15.973950,48.015203
15.973949,48.015202
15.973950,48.015202
15.973950,48.015203
15.973952,48.015203
15.973952,48.015204
15.973953,48.015204
15.973952,48.015203
15.973952,48.015203
15.973951,48.015203
15.973951,48.015203
15.973952,48.015201
15.973953,48.015200
15.973955,48.015199
15.973955,48.015198
15.973956,48.015196
15.973956,48.015196
15.973956,48.015195
15.973957,48.015194
15.973956,48.015193
15.973957,48.015193
15.973957,48.015193
15.973956,48.015193
15.973955,48.015193
15.973954,48.015192
15.973954,48.015191
15.973954,48.015191
15.973954,48.015190
15.973954,48.015191
15.973954,48.015191
15.973954,48.015191
15.973954,48.015190
15.973953,48.015190
15.973952,48.015190
15.973951,48.015190
15.973950,48.015190
15.973951,48.015191
15.973950,48.015192
15.973950,48.015192
15.973951,48.015194
15.973952,48.015194
15.973952,48.015195
15.973952,48.015195
15.973951,48.015195
15.973950,48.015195
15.973950,48.015195
15.973950,48.015195
15.973951,48.015194
15.973950,48.015194
15.973950,48.015194
15.973950,48.015193
15.973949,48.015193
15.973948,48.015192
15.973948,48.015192
15.973949,48.015192
15.973951,48.015192
15.973953,48.015192
15.973955,48.015192
15.973957,48.015192
15.973958,48.015192
15.973958,48.015192
15.973959,48.015191
15.973959,48.015191
15.973959,48.015191
15.973959,48.015191
15.973959,48.015192
15.973958,48.015193
15.973958,48.015194
15.973958,48.015194
15.973958,48.015193
15.973957,48.015192
15.973959,48.015191
15.973959,48.015191
15.973958,48.015190
15.973958,48.015191
15.973957,48.015192
15.973957,48.015193
15.973957,48.015193
15.973956,48.015193
15.973955,48.015194
15.973954,48.015195
15.973953,48.015196
15.973953,48.015197
15.973952,48.015197
15.973952,48.015198
15.973954,48.015198
15.973956,48.015198
15.973957,48.015198
15.973957,48.015198
15.973958,48.015198
15.973958,48.015199
15.973959,48.015199
15.973960,48.015199
15.973960,48.015199
15.973961,48.015198
15.973961,48.015198
15.973961,48.015198
15.973962,48.015198
15.973962,48.015197
15.973963,48.015196
15.973963,48.015195
15.973962,48.015195
15.973963,48.015195
15.973963,48.015195
15.973963,48.015195
15.973964,48.015194
15.973965,48.015194
15.973964,48.015195
15.973964,48.015194
15.973962,48.015194
15.973960,48.015195
15.973959,48.015196
15.973957,48.015197
15.973957,48.015197
15.973957,48.015197
15.973956,48.015196
15.973955,48.015196
15.973954,48.015195
15.973953,48.015194
15.973953,48.015193
15.973952,48.015192
15.973952,48.015190
15.973952,48.015189
15.973952,48.015189
15.973952,48.015188
15.973951,48.015187
15.973950,48.015187
15.973949,48.015187
15.973949,48.015187
15.973947,48.015187
15.973947,48.015187
15.973947,48.015187
15.973946,48.015188
15.973946,48.015188
15.973946,48.015188
15.973945,48.015188
15.973945,48.015188
15.973945,48.015188
15.973945,48.015188
15.973944,48.015188
15.973944,48.015189
15.973945,48.015189
15.973945,48.015189
15.973946,48.015191
15.973947,48.015192
15.973946,48.015193
15.973945,48.015194
15.973945,48.015195
15.973943,48.015194
15.973943,48.015194
15.973942,48.015194
15.973941,48.015194
15.973941,48.015193
15.973941,48.015193
15.973942,48.015193
15.973941,48.015193
15.973940,48.015193
15.973941,48.015192
15.973941,48.015191
15.973939,48.015189
15.973939,48.015188
15.973940,48.015187
15.973940,48.015186
15.973939,48.015186
15.973939,48.015186
15.973939,48.015185
15.973938,48.015184
15.973937,48.015184
15.973937,48.015184
15.973939,48.015183
15.973941,48.015184
15.973942,48.015183
15.973943,48.015183
15.973943,48.015182
15.973942,48.015182
15.973941,48.015182
15.973940,48.015183
15.973939,48.015184
15.973939,48.015185
15.973940,48.015186
15.973941,48.015188
15.973942,48.015190
15.973943,48.015191
15.973943,48.015191
15.973943,48.015192
15.973944,48.015192
15.973944,48.015192
15.973944,48.015193
15.973944,48.015193
15.973945,48.015193
15.973945,48.015194
15.973947,48.015194
15.973948,48.015195
15.973949,48.015195
15.973951,48.015195
15.973950,48.015195
15.973951,48.015195
15.973952,48.015195
15.973954,48.015195
15.973955,48.015195
15.973956,48.015195
15.973957,48.015195
15.973958,48.015196
15.973958,48.015196
15.973958,48.015197
15.973958,48.015197
15.973958,48.015197
15.973958,48.015197
15.973959,48.015197
15.973960,48.015197
15.973960,48.015197
15.973959,48.015197
15.973959,48.015196
15.973958,48.015195
15.973958,48.015195
15.973958,48.015195
15.973957,48.015195
15.973956,48.015194
15.973956,48.015194
15.973956,48.015193
15.973956,48.015193
15.973956,48.015194
15.973956,48.015194
15.973955,48.015194
15.973955,48.015193
15.973955,48.015193
15.973955,48.015192
15.973954,48.015192
15.973953,48.015192
15.973953,48.015191
15.973951,48.015191
15.973950,48.015191
15.973949,48.015191
15.973948,48.015191
15.973947,48.015191
15.973948,48.015191
15.973949,48.015191
15.973949,48.015191
15.973949,48.015191
15.973948,48.015191
15.973948,48.015191
15.973948,48.015191
15.973948,48.015192
15.973949,48.015192
15.973948,48.015193
15.973947,48.015194
15.973946,48.015194
15.973945,48.015195
15.973944,48.015195
15.973943,48.015195
15.973942,48.015196
15.973942,48.015198
15.973942,48.015199
15.973942,48.015199
15.973941,48.015200
15.973940,48.015200
15.973940,48.015200
15.973940,48.015200
15.973940,48.015200
15.973940,48.015200
15.973941,48.015200
15.973941,48.015201
15.973942,48.015200
15.973943,48.015200
15.973943,48.015200
15.973944,48.015199
15.973945,48.015198
15.973945,48.015197
15.973945,48.015196
15.973945,48.015195
15.973945,48.015194
15.973945,48.015192
15.973945,48.015191
15.973946,48.015190
15.973946,48.015189
15.973947,48.015189
15.973948,48.015189
15.973949,48.015188
15.973948,48.015188
15.973948,48.015188
15.973948,48.015187
15.973948,48.015186
15.973948,48.015185
15.973948,48.015184
15.973947,48.015184
15.973947,48.015184
15.973946,48.015184
15.973945,48.015184
15.973946,48.015183
15.973945,48.015182
15.973945,48.015182
15.973946,48.015182
15.973946,48.015183
15.973946,48.015183
15.973947,48.015184
15.973949,48.015184
15.973949,48.015184
15.973950,48.015184
15.973950,48.015185
15.973950,48.015184
15.973950,48.015185
15.973950,48.015185
15.973951,48.015185
15.973951,48.015185
15.973951,48.015185
15.973951,48.015185
15.973950,48.015186
15.973949,48.015187
15.973948,48.015189
15.973947,48.015190
15.973947,48.015191
15.973947,48.015191
15.973947,48.015191
15.973946,48.015192
15.973946,48.015193
15.973945,48.015194
15.973945,48.015194
15.973944,48.015195
15.973945,48.015195
15.973945,48.015196
15.973945,48.015196
15.973946,48.015196
15.973947,48.015196
15.973948,48.015196
15.973949,48.015196
15.973949,48.015196
15.973949,48.015195
15.973948,48.015195
15.973948,48.015195
15.973948,48.015194
15.973947,48.015193
15.973948,48.015193
15.973947,48.015192
15.973947,48.015192
15.973947,48.015193
15.973947,48.015193
15.973948,48.015194
15.973949,48.015194
15.973950,48.015194
15.973951,48.015194
15.973950,48.015194
15.973949,48.015194
15.973948,48.015194
15.973948,48.015194
15.973949,48.015194
15.973950,48.015195
15.973950,48.015196
15.973951,48.015197
15.973951,48.015197
15.973949,48.015198
15.973948,48.015199
15.973948,48.015200
15.973949,48.015202
15.973949,48.015202
15.973949,48.015203
15.973949,48.015204
15.973948,48.015204
15.973948,48.015205
15.973948,48.015206
15.973949,48.015206
15.973949,48.015205
15.973950,48.015205
15.973951,48.015205
15.973951,48.015204
15.973952,48.015203
15.973952,48.015201
15.973952,48.015201
15.973952,48.015200
15.973953,48.015199
15.973953,48.015199
15.973952,48.015199
15.973950,48.015198
15.973950,48.015198
15.973950,48.015197
15.973949,48.015196
15.973949,48.015195
15.973949,48.015194
15.973950,48.015193
15.973950,48.015193
15.973949,48.015193
15.973948,48.015193
15.973950,48.015192
15.973951,48.015191
15.973955,48.015190
15.973958,48.015189
15.973960,48.015187
15.973962,48.015187
15.973963,48.015186
15.973963,48.015186
15.973964,48.015187
15.973965,48.015188
15.973965,48.015187
15.973965,48.015187
15.973964,48.015187
15.973963,48.015187
15.973961,48.015187
15.973961,48.015186
15.973961,48.015185
15.973959,48.015184
15.973959,48.015182
15.973956,48.015180
15.973954,48.015179
15.973952,48.015179
15.973951,48.015178
15.973951,48.015178
15.973948,48.015178
15.973948,48.015177
15.973949,48.015176
15.973951,48.015176
15.973952,48.015176
15.973955,48.015177
15.973955,48.015178
15.973955,48.015180
15.973955,48.015182
15.973955,48.015184
15.973954,48.015184
15.973954,48.015185
15.973955,48.015185
15.973954,48.015185
15.973954,48.015185
15.973953,48.015186
15.973952,48.015186
15.973950,48.015186
15.973948,48.015186
15.973947,48.015187
15.973945,48.015187
15.973944,48.015187
15.973944,48.015188
15.973944,48.015187
15.973946,48.015187
15.973946,48.015186
15.973945,48.015185
15.973944,48.015184
15.973944,48.015186
15.973941,48.015186
15.973940,48.015188
15.973939,48.015190
15.973940,48.015191
15.973939,48.015192
15.973938,48.015193
15.973937,48.015195
15.973936,48.015196
15.973933,48.015198
15.973932,48.015200
15.973931,48.015201
15.973930,48.015203
15.973929,48.015205
15.973925,48.015207
15.973923,48.015209
15.973921,48.015211
15.973919,48.015212
15.973916,48.015214
15.973913,48.015216
15.973911,48.015217
15.973910,48.015217
15.973908,48.015217
15.973908,48.015217
15.973907,48.015217
15.973907,48.015217
15.973910,48.015217
15.973908,48.015216
15.973903,48.015214
15.973903,48.015212
15.973903,48.015211
15.973905,48.015210
15.973907,48.015210
15.973908,48.015210
15.973908,48.015210
15.973910,48.015210
15.973910,48.015209
15.973912,48.015209
15.973913,48.015210
15.973918,48.015212
15.973923,48.015213
15.973926,48.015213
15.973927,48.015214
15.973929,48.015214
15.973930,48.015214
15.973932,48.015214
15.973932,48.015214
15.973930,48.015214
15.973926,48.015215
15.973925,48.015216
15.973924,48.015216
15.973925,48.015216
15.973927,48.015215
15.973929,48.015215
15.973934,48.015215
15.973935,48.015214
15.973937,48.015214
15.973938,48.015214
15.973938,48.015213
15.973939,48.015212
15.973940,48.015213
15.973939,48.015213
15.973940,48.015213
15.973939,48.015215
15.973936,48.015215
15.973932,48.015216
15.973928,48.015217
15.973923,48.015217
15.973919,48.015217
15.973917,48.015218
15.973914,48.015219
15.973911,48.015220
15.973910,48.015220
15.973908,48.015220
15.973907,48.015221
15.973907,48.015223
15.973908,48.015225
15.973907,48.015225
15.973906,48.015225
15.973904,48.015225
15.973902,48.015225
15.973901,48.015225
15.973901,48.015225
15.973900,48.015225
15.973900,48.015225
15.973900,48.015225
15.973900,48.015225
15.973899,48.015225
